transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income,week_number,month,year,is_impulsive,day_name
TRX025122,USR0723,2025-12-27,Entertainment,448482.0,476403.3,3176022,52,12,2025,1,Saturday
TRX087476,USR0466,2025-08-01,Food & Beverage,140027.0,460567.65,3070451,31,8,2025,0,Friday
TRX026223,USR0469,2025-02-18,Hobby,660627.0,803258.85,5355059,8,2,2025,1,Tuesday
TRX057475,USR0939,2025-01-15,Shopping,464403.0,1135200.3,7568002,3,1,2025,1,Wednesday
TRX085678,USR0314,2025-01-02,Food & Beverage,68383.0,927831.0,6185540,1,1,2025,0,Thursday
TRX054139,USR0929,2025-09-07,Food & Beverage,36200.0,1199527.95,7996853,36,9,2025,0,Sunday
TRX118413,USR0435,2025-09-08,Food & Beverage,81489.5,842575.7999999999,5617172,37,9,2025,0,Monday
TRX016415,USR0786,2025-05-25,Entertainment,332449.0,718565.25,4790435,21,5,2025,1,Sunday
TRX058816,USR0796,2025-08-10,Entertainment,253083.0,420327.9,2802186,32,8,2025,1,Sunday
TRX006919,USR0315,2025-02-28,Food & Beverage,57077.0,453336.6,3022244,9,2,2025,0,Friday
TRX032994,USR0044,2025-01-17,Shopping,371478.0,862694.7,5751298,3,1,2025,1,Friday
TRX089184,USR0886,2025-01-02,Food & Beverage,45830.0,778467.6,5189784,1,1,2025,0,Thursday
TRX124719,USR0203,2025-11-05,Food & Beverage,58553.0,1008155.7,6721038,45,11,2025,0,Wednesday
TRX082611,USR0367,2025-12-10,Entertainment,439540.0,590963.7,3939758,50,12,2025,1,Wednesday
TRX048707,USR0564,2025-11-20,Shopping,102139.0,991332.0,6608880,47,11,2025,1,Thursday
TRX112171,USR0040,2025-03-10,Bills,166919.0,582479.1,3883194,11,3,2025,0,Monday
TRX095091,USR0070,2025-07-29,Shopping,483600.0,1080038.1,7200254,31,7,2025,1,Tuesday
TRX098963,USR0561,2025-04-08,Food & Beverage,112453.0,864960.2999999999,5766402,15,4,2025,0,Tuesday
TRX098543,USR0187,2025-07-19,Food & Beverage,28123.0,812738.7,5418258,29,7,2025,0,Saturday
TRX004720,USR0699,2025-11-01,Entertainment,411346.0,680377.2,4535848,44,11,2025,1,Saturday
TRX088480,USR0357,2025-01-27,Food & Beverage,91784.0,1130990.55,7539937,5,1,2025,0,Monday
TRX128098,USR0522,2025-07-05,Entertainment,458026.0,852857.1,5685714,27,7,2025,1,Saturday
TRX110612,USR0492,2025-07-03,Food & Beverage,42666.0,988814.55,6592097,27,7,2025,0,Thursday
TRX141071,USR0155,2025-03-29,Entertainment,267883.0,693070.95,4620473,13,3,2025,1,Saturday
TRX029456,USR0544,2025-07-25,Transport,347733.0,598837.7999999999,3992252,30,7,2025,0,Friday
TRX025928,USR0594,2025-04-29,Entertainment,519038.0,597005.25,3980035,18,4,2025,1,Tuesday
TRX001082,USR0229,2025-10-28,Entertainment,698619.0,1153343.55,7688957,44,10,2025,1,Tuesday
TRX005995,USR0059,2025-12-02,Food & Beverage,78152.0,922903.8,6152692,49,12,2025,0,Tuesday
TRX038526,USR0528,2025-07-29,Hobby,442726.0,663320.25,4422135,31,7,2025,1,Tuesday
TRX059252,USR0341,2025-06-05,Food & Beverage,120424.0,426789.9,2845266,23,6,2025,0,Thursday
TRX094589,USR0580,2025-02-09,Transport,137191.0,1164994.8,7766632,6,2,2025,0,Sunday
TRX136127,USR0082,2025-12-31,Entertainment,371386.0,708460.35,4723069,1,12,2025,1,Wednesday
TRX054041,USR0313,2025-06-23,Entertainment,548832.0,505975.8,3373172,26,6,2025,1,Monday
TRX128197,USR0520,2025-02-06,Transport,188628.0,1073453.4,7156356,6,2,2025,0,Thursday
TRX011095,USR0826,2025-09-05,Food & Beverage,126490.0,725965.0499999999,4839767,36,9,2025,0,Friday
TRX007110,USR0445,2025-07-19,Food & Beverage,28081.0,612229.5,4081530,29,7,2025,0,Saturday
TRX067473,USR0630,2025-07-01,Entertainment,123668.0,533943.2999999999,3559622,27,7,2025,1,Tuesday
TRX130565,USR0933,2025-09-02,Entertainment,638398.0,660434.5499999999,4402897,36,9,2025,1,Tuesday
TRX035029,USR0748,2025-02-08,Hobby,303930.0,730842.0,4872280,6,2,2025,1,Saturday
TRX126329,USR0850,2025-04-04,Food & Beverage,121719.0,1000015.35,6666769,14,4,2025,0,Friday
TRX027795,USR0576,2025-11-08,Food & Beverage,135403.0,773521.0499999999,5156807,45,11,2025,0,Saturday
TRX051782,USR0233,2025-09-10,Entertainment,703547.0,556064.1,3707094,37,9,2025,1,Wednesday
TRX049320,USR0779,2025-05-10,Entertainment,435760.0,1141054.65,7607031,19,5,2025,1,Saturday
TRX059768,USR0348,2025-09-20,Subscriptions,266116.0,541193.25,3607955,38,9,2025,0,Saturday
TRX061727,USR0179,2025-01-27,Shopping,559751.0,670680.9,4471206,5,1,2025,1,Monday
TRX111903,USR0966,2025-10-01,Food & Beverage,15345.0,898000.35,5986669,40,10,2025,0,Wednesday
TRX128528,USR0686,2025-04-14,Entertainment,684358.0,899770.7999999999,5998472,16,4,2025,1,Monday
TRX010153,USR0951,2025-05-19,Food & Beverage,72244.0,732956.7,4886378,21,5,2025,0,Monday
TRX009390,USR0633,2025-11-14,Food & Beverage,119037.0,481299.3,3208662,46,11,2025,0,Friday
TRX033142,USR0203,2025-08-13,Transport,52589.0,1008155.7,6721038,33,8,2025,0,Wednesday
TRX039903,USR0676,2025-02-01,Food & Beverage,87966.0,553785.2999999999,3691902,5,2,2025,0,Saturday
TRX051087,USR0964,2025-03-28,Transport,168252.0,441628.65,2944191,13,3,2025,0,Friday
TRX045008,USR0035,2025-10-09,Entertainment,395248.0,620273.4,4135156,41,10,2025,1,Thursday
TRX145678,USR0993,2025-12-21,Entertainment,97844.0,746245.2,4974968,51,12,2025,1,Sunday
TRX100811,USR0029,2025-07-06,Hobby,55061.0,1082941.05,7219607,27,7,2025,1,Sunday
TRX038260,USR0175,2025-04-16,Transport,297026.0,385149.15,2567661,16,4,2025,0,Wednesday
TRX026786,USR0244,2025-01-31,Food & Beverage,81633.0,550718.85,3671459,5,1,2025,0,Friday
TRX074157,USR0793,2025-03-06,Transport,122079.0,999765.0,6665100,10,3,2025,0,Thursday
TRX145789,USR0115,2025-08-27,Transport,136543.0,608492.5499999999,4056617,35,8,2025,0,Wednesday
TRX072902,USR0075,2025-08-17,Food & Beverage,142547.0,912310.35,6082069,33,8,2025,0,Sunday
TRX000588,USR0611,2025-06-29,Shopping,658834.0,1037766.15,6918441,26,6,2025,1,Sunday
TRX144445,USR0254,2025-04-07,Shopping,93847.0,411714.15,2744761,15,4,2025,1,Monday
TRX106212,USR0155,2025-07-05,Food & Beverage,93943.0,693070.95,4620473,27,7,2025,0,Saturday
TRX031385,USR0775,2025-06-23,Food & Beverage,134191.0,1140858.6,7605724,26,6,2025,0,Monday
TRX089075,USR0996,2025-06-09,Entertainment,353801.0,1040651.55,6937677,24,6,2025,1,Monday
TRX061953,USR0938,2025-01-22,Bills,267664.0,1076759.1,7178394,4,1,2025,0,Wednesday
TRX077091,USR0508,2025-08-16,Entertainment,64572.0,717124.0499999999,4780827,33,8,2025,1,Saturday
TRX145625,USR0510,2025-08-05,Entertainment,393625.0,1102015.35,7346769,32,8,2025,1,Tuesday
TRX008868,USR0533,2025-03-21,Transport,186647.0,1051682.85,7011219,12,3,2025,0,Friday
TRX053930,USR0359,2025-07-16,Entertainment,79346.0,844681.35,5631209,29,7,2025,1,Wednesday
TRX072294,USR0929,2025-03-15,Transport,88024.0,1199527.95,7996853,11,3,2025,0,Saturday
TRX023788,USR0641,2025-06-11,Hobby,171405.0,790254.2999999999,5268362,24,6,2025,1,Wednesday
TRX035869,USR0459,2025-02-13,Transport,336104.0,971760.0,6478400,7,2,2025,0,Thursday
TRX146110,USR0477,2025-07-13,Entertainment,535912.0,912133.95,6080893,28,7,2025,1,Sunday
TRX075108,USR0247,2025-08-14,Entertainment,235241.0,433192.8,2887952,33,8,2025,1,Thursday
TRX145986,USR0865,2025-09-22,Transport,194192.0,729991.5,4866610,39,9,2025,0,Monday
TRX110430,USR0095,2025-01-24,Food & Beverage,116451.0,424103.85,2827359,4,1,2025,0,Friday
TRX062585,USR0258,2025-04-02,Entertainment,236102.0,384648.45,2564323,14,4,2025,1,Wednesday
TRX138900,USR0708,2025-10-21,Transport,30390.0,500700.45,3338003,43,10,2025,0,Tuesday
TRX038418,USR0478,2025-03-22,Food & Beverage,74286.0,1024178.7,6827858,12,3,2025,0,Saturday
TRX052605,USR0752,2025-04-09,Shopping,228377.0,822937.35,5486249,15,4,2025,1,Wednesday
TRX018591,USR0916,2025-07-18,Transport,186644.0,553939.35,3692929,29,7,2025,0,Friday
TRX027682,USR0238,2025-12-31,Entertainment,469177.0,803010.9,5353406,1,12,2025,1,Wednesday
TRX098826,USR0766,2025-12-19,Food & Beverage,72920.0,1069218.0,7128120,51,12,2025,0,Friday
TRX037351,USR0385,2025-12-02,Food & Beverage,53439.0,1063250.1,7088334,49,12,2025,0,Tuesday
TRX080418,USR0069,2025-12-04,Entertainment,361621.0,852287.25,5681915,49,12,2025,1,Thursday
TRX141826,USR0762,2025-05-08,Food & Beverage,147185.0,1186312.95,7908753,19,5,2025,0,Thursday
TRX033406,USR0877,2025-03-13,Entertainment,538500.0,634534.2,4230228,11,3,2025,1,Thursday
TRX030085,USR0278,2025-02-16,Food & Beverage,142867.0,734865.75,4899105,7,2,2025,0,Sunday
TRX077696,USR0374,2025-05-04,Entertainment,95507.0,687023.1,4580154,18,5,2025,1,Sunday
TRX041269,USR0973,2025-11-02,Bills,218165.0,822220.0499999999,5481467,44,11,2025,0,Sunday
TRX032466,USR0012,2025-02-07,Transport,291095.0,393360.3,2622402,6,2,2025,0,Friday
TRX077264,USR0882,2025-11-29,Shopping,238426.0,876063.0,5840420,48,11,2025,1,Saturday
TRX125171,USR0153,2025-06-14,Food & Beverage,28093.0,1193365.5,7955770,24,6,2025,0,Saturday
TRX033139,USR0140,2025-02-28,Entertainment,401540.0,943722.15,6291481,9,2,2025,1,Friday
TRX059728,USR0089,2025-09-19,Food & Beverage,142973.0,1128075.0,7520500,38,9,2025,0,Friday
TRX144864,USR0455,2025-08-12,Entertainment,406232.0,581736.9,3878246,33,8,2025,1,Tuesday
TRX120804,USR0061,2025-07-16,Shopping,54629.0,971589.9,6477266,29,7,2025,1,Wednesday
TRX069222,USR0751,2025-11-03,Hobby,621855.0,505518.45,3370123,45,11,2025,1,Monday
TRX085985,USR0521,2025-07-14,Food & Beverage,23350.0,897019.5,5980130,29,7,2025,0,Monday
TRX096941,USR0568,2025-08-18,Transport,185661.0,388513.95,2590093,34,8,2025,0,Monday
TRX105108,USR0523,2025-03-02,Entertainment,475748.0,634214.4,4228096,9,3,2025,1,Sunday
TRX068420,USR0688,2025-05-20,Entertainment,361102.0,609707.7,4064718,21,5,2025,1,Tuesday
TRX054397,USR0662,2025-12-15,Entertainment,327310.0,800697.15,5337981,51,12,2025,1,Monday
TRX026565,USR0126,2025-12-29,Transport,63106.0,1106081.7,7373878,1,12,2025,0,Monday
TRX081070,USR0488,2025-02-28,Food & Beverage,27629.0,463254.75,3088365,9,2,2025,0,Friday
TRX059179,USR0546,2025-03-04,Food & Beverage,41273.0,435288.15,2901921,10,3,2025,0,Tuesday
TRX001366,USR0273,2025-06-13,Transport,124932.0,432888.75,2885925,24,6,2025,0,Friday
TRX106642,USR0807,2025-09-20,Entertainment,661871.0,1002098.4,6680656,38,9,2025,1,Saturday
TRX092764,USR0653,2025-05-30,Food & Beverage,58121.0,956363.1,6375754,22,5,2025,0,Friday
TRX078971,USR0161,2025-10-09,Entertainment,395248.0,843803.1,5625354,41,10,2025,1,Thursday
TRX098309,USR0820,2025-03-30,Transport,61723.0,1111407.6,7409384,13,3,2025,0,Sunday
TRX001348,USR0985,2025-08-03,Food & Beverage,119698.0,1197186.0,7981240,31,8,2025,0,Sunday
TRX054346,USR0663,2025-11-18,Entertainment,311780.0,624268.95,4161793,47,11,2025,1,Tuesday
TRX148178,USR0569,2025-01-23,Food & Beverage,38393.0,608427.2999999999,4056182,4,1,2025,0,Thursday
TRX099859,USR0399,2025-10-24,Entertainment,697703.0,793864.0499999999,5292427,43,10,2025,1,Friday
TRX089472,USR0355,2025-08-11,Entertainment,134213.0,729244.7999999999,4861632,33,8,2025,1,Monday
TRX006824,USR0674,2025-11-26,Food & Beverage,98493.0,1109143.05,7394287,48,11,2025,0,Wednesday
TRX016378,USR0295,2025-03-31,Shopping,554413.0,631875.45,4212503,14,3,2025,1,Monday
TRX116616,USR0310,2025-02-01,Shopping,400736.0,668416.35,4456109,5,2,2025,1,Saturday
TRX059841,USR0101,2025-01-16,Food & Beverage,40110.0,1121253.9,7475026,3,1,2025,0,Thursday
TRX117557,USR0778,2025-02-10,Bills,105271.0,511616.25,3410775,7,2,2025,0,Monday
TRX060891,USR0093,2025-08-24,Transport,24615.0,422373.9,2815826,34,8,2025,0,Sunday
TRX012750,USR0736,2025-08-30,Transport,33541.0,721348.35,4808989,35,8,2025,0,Saturday
TRX112553,USR0379,2025-10-28,Shopping,195202.0,778913.25,5192755,44,10,2025,1,Tuesday
TRX115382,USR0354,2025-03-20,Entertainment,617097.0,1166255.1,7775034,12,3,2025,1,Thursday
TRX104466,USR0201,2025-10-08,Food & Beverage,34538.0,629685.0,4197900,41,10,2025,0,Wednesday
TRX144274,USR0480,2025-05-31,Food & Beverage,52408.0,989542.65,6596951,22,5,2025,0,Saturday
TRX131101,USR0269,2025-10-19,Transport,128004.0,807514.0499999999,5383427,42,10,2025,0,Sunday
TRX119845,USR0238,2025-08-02,Food & Beverage,115401.0,803010.9,5353406,31,8,2025,0,Saturday
TRX088744,USR0178,2025-01-02,Shopping,79903.0,571125.9,3807506,1,1,2025,1,Thursday
TRX097205,USR0667,2025-01-13,Food & Beverage,83706.0,439348.2,2928988,3,1,2025,0,Monday
TRX148937,USR0554,2025-05-30,Bills,233016.0,687788.85,4585259,22,5,2025,0,Friday
TRX143000,USR0278,2025-03-15,Food & Beverage,140979.0,734865.75,4899105,11,3,2025,0,Saturday
TRX084394,USR0538,2025-12-01,Food & Beverage,83958.0,1011204.15,6741361,49,12,2025,0,Monday
TRX084655,USR0352,2025-11-18,Entertainment,143960.0,1132108.8,7547392,47,11,2025,1,Tuesday
TRX107948,USR0716,2025-08-31,Transport,96504.0,458958.45,3059723,35,8,2025,0,Sunday
TRX132566,USR0903,2025-05-10,Entertainment,395248.0,767655.45,5117703,19,5,2025,1,Saturday
TRX024096,USR0084,2025-10-08,Shopping,58845.0,1108870.8,7392472,41,10,2025,1,Wednesday
TRX120514,USR0639,2025-04-16,Food & Beverage,59592.0,877691.7,5851278,16,4,2025,0,Wednesday
TRX118817,USR0113,2025-12-23,Transport,275909.0,569477.4,3796516,52,12,2025,0,Tuesday
TRX057664,USR0061,2025-04-26,Bills,263353.0,971589.9,6477266,17,4,2025,0,Saturday
TRX053178,USR0888,2025-02-25,Transport,335177.0,1173169.35,7821129,9,2,2025,0,Tuesday
TRX034203,USR0918,2025-05-14,Hobby,112986.0,624633.15,4164221,20,5,2025,1,Wednesday
TRX009107,USR0641,2025-04-10,Food & Beverage,27790.0,790254.2999999999,5268362,15,4,2025,0,Thursday
TRX077850,USR0970,2025-07-03,Entertainment,377992.0,597930.75,3986205,27,7,2025,1,Thursday
TRX090486,USR0978,2025-12-15,Food & Beverage,126354.0,876032.4,5840216,51,12,2025,0,Monday
TRX068638,USR0747,2025-12-30,Entertainment,457833.0,1190420.85,7936139,1,12,2025,1,Tuesday
TRX079118,USR0871,2025-05-28,Food & Beverage,147902.0,443744.7,2958298,22,5,2025,0,Wednesday
TRX078857,USR0894,2025-01-10,Food & Beverage,53260.0,441309.15,2942061,2,1,2025,0,Friday
TRX034593,USR0667,2025-05-26,Bills,64344.0,439348.2,2928988,22,5,2025,0,Monday
TRX078122,USR0697,2025-10-19,Transport,293740.0,474627.0,3164180,42,10,2025,0,Sunday
TRX067306,USR0728,2025-07-09,Shopping,499679.0,1175542.65,7836951,28,7,2025,1,Wednesday
TRX081024,USR0276,2025-07-03,Shopping,324833.0,938696.1,6257974,27,7,2025,1,Thursday
TRX018800,USR0589,2025-03-30,Food & Beverage,29416.0,580027.95,3866853,13,3,2025,0,Sunday
TRX145866,USR0717,2025-01-21,Transport,187806.0,757125.0,5047500,4,1,2025,0,Tuesday
TRX017724,USR0919,2025-01-15,Subscriptions,262586.0,985247.4,6568316,3,1,2025,0,Wednesday
TRX053019,USR1000,2025-06-13,Food & Beverage,83051.0,1161182.7,7741218,24,6,2025,0,Friday
TRX114278,USR0352,2025-03-01,Food & Beverage,17651.0,1132108.8,7547392,9,3,2025,0,Saturday
TRX082348,USR0694,2025-03-14,Food & Beverage,149926.0,731825.5499999999,4878837,11,3,2025,0,Friday
TRX043168,USR0885,2025-11-15,Food & Beverage,53213.0,858042.15,5720281,46,11,2025,0,Saturday
TRX002229,USR0555,2025-06-05,Shopping,372843.0,746330.85,4975539,23,6,2025,1,Thursday
TRX068376,USR0238,2025-08-31,Transport,173937.0,803010.9,5353406,35,8,2025,0,Sunday
TRX034239,USR0104,2025-08-13,Entertainment,636786.0,579619.95,3864133,33,8,2025,1,Wednesday
TRX034935,USR0806,2025-01-30,Transport,35611.0,602181.2999999999,4014542,5,1,2025,0,Thursday
TRX079538,USR0812,2025-09-12,Food & Beverage,147621.0,676343.1,4508954,37,9,2025,0,Friday
TRX041345,USR0522,2025-07-10,Shopping,499888.0,852857.1,5685714,28,7,2025,1,Thursday
TRX081330,USR0634,2025-03-04,Food & Beverage,66743.0,994721.85,6631479,10,3,2025,0,Tuesday
TRX023408,USR0205,2025-02-27,Hobby,477532.0,693483.15,4623221,9,2,2025,1,Thursday
TRX053014,USR0654,2025-01-31,Entertainment,612222.0,780749.85,5204999,5,1,2025,1,Friday
TRX128218,USR0016,2025-07-12,Transport,120112.0,776642.7,5177618,28,7,2025,0,Saturday
TRX128788,USR0277,2025-05-25,Food & Beverage,62599.0,435462.15,2903081,21,5,2025,0,Sunday
TRX014326,USR0869,2025-07-26,Subscriptions,180625.0,1001433.6,6676224,30,7,2025,0,Saturday
TRX108227,USR0092,2025-10-10,Shopping,239096.0,605103.9,4034026,41,10,2025,1,Friday
TRX002469,USR0237,2025-01-13,Entertainment,152481.0,1066850.7,7112338,3,1,2025,1,Monday
TRX069922,USR0988,2025-12-15,Entertainment,286641.0,1068851.7,7125678,51,12,2025,1,Monday
TRX128315,USR0931,2025-02-19,Entertainment,544183.0,903383.1,6022554,8,2,2025,1,Wednesday
TRX126799,USR0040,2025-11-16,Transport,267980.0,582479.1,3883194,46,11,2025,0,Sunday
TRX133283,USR0529,2025-06-01,Shopping,297687.0,521705.85,3478039,22,6,2025,1,Sunday
TRX079839,USR0642,2025-02-17,Bills,239970.0,829015.2,5526768,8,2,2025,0,Monday
TRX108166,USR0408,2025-01-15,Hobby,634738.0,1177923.75,7852825,3,1,2025,1,Wednesday
TRX143075,USR0702,2025-05-04,Food & Beverage,22526.0,405692.25,2704615,18,5,2025,0,Sunday
TRX061687,USR0580,2025-12-27,Food & Beverage,101399.0,1164994.8,7766632,52,12,2025,0,Saturday
TRX056164,USR0284,2025-09-11,Shopping,178621.0,672794.4,4485296,37,9,2025,1,Thursday
TRX082136,USR0114,2025-02-20,Entertainment,264452.0,754526.85,5030179,8,2,2025,1,Thursday
TRX147855,USR0951,2025-10-02,Transport,343378.0,732956.7,4886378,40,10,2025,0,Thursday
TRX052499,USR0800,2025-05-29,Shopping,86770.0,528982.95,3526553,22,5,2025,1,Thursday
TRX132185,USR0424,2025-07-29,Food & Beverage,52778.0,1186707.3,7911382,31,7,2025,0,Tuesday
TRX005120,USR0442,2025-07-18,Entertainment,397863.0,789163.35,5261089,29,7,2025,1,Friday
TRX021463,USR0252,2025-06-28,Food & Beverage,33661.0,728673.15,4857821,26,6,2025,0,Saturday
TRX147663,USR0199,2025-12-13,Food & Beverage,60789.0,445051.5,2967010,50,12,2025,0,Saturday
TRX118909,USR0939,2025-06-24,Food & Beverage,36852.0,1135200.3,7568002,26,6,2025,0,Tuesday
TRX096006,USR0460,2025-05-04,Hobby,136926.0,1061618.4,7077456,18,5,2025,1,Sunday
TRX089448,USR0434,2025-06-04,Transport,212288.0,813421.2,5422808,23,6,2025,0,Wednesday
TRX079691,USR0580,2025-12-13,Food & Beverage,33018.0,1164994.8,7766632,50,12,2025,0,Saturday
TRX106490,USR0749,2025-10-22,Food & Beverage,59632.0,812493.45,5416623,43,10,2025,0,Wednesday
TRX077684,USR0028,2025-03-24,Shopping,550750.0,1004009.7,6693398,13,3,2025,1,Monday
TRX020181,USR0718,2025-08-21,Shopping,342081.0,878361.75,5855745,34,8,2025,1,Thursday
TRX036983,USR0339,2025-06-22,Food & Beverage,62138.0,880430.7,5869538,25,6,2025,0,Sunday
TRX127940,USR0658,2025-01-04,Food & Beverage,63226.0,853637.1,5690914,1,1,2025,0,Saturday
TRX056162,USR0951,2025-03-19,Transport,75820.0,732956.7,4886378,12,3,2025,0,Wednesday
TRX084869,USR0762,2025-12-10,Bills,212302.0,1186312.95,7908753,50,12,2025,0,Wednesday
TRX042281,USR0710,2025-01-10,Food & Beverage,116347.0,417235.5,2781570,2,1,2025,0,Friday
TRX069904,USR0990,2025-01-13,Entertainment,609111.0,731690.25,4877935,3,1,2025,1,Monday
TRX085004,USR0800,2025-12-29,Food & Beverage,106402.0,528982.95,3526553,1,12,2025,0,Monday
TRX121564,USR0089,2025-11-22,Hobby,72203.0,1128075.0,7520500,47,11,2025,1,Saturday
TRX149716,USR0688,2025-08-20,Shopping,327978.0,609707.7,4064718,34,8,2025,1,Wednesday
TRX023686,USR0527,2025-05-22,Food & Beverage,16432.0,1009382.25,6729215,21,5,2025,0,Thursday
TRX022837,USR0928,2025-11-14,Shopping,725789.0,490920.0,3272800,46,11,2025,1,Friday
TRX052747,USR0989,2025-08-12,Entertainment,314439.0,909294.45,6061963,33,8,2025,1,Tuesday
TRX132684,USR0033,2025-11-16,Transport,194894.0,961941.3,6412942,46,11,2025,0,Sunday
TRX117977,USR0615,2025-06-25,Food & Beverage,81489.5,429521.4,2863476,26,6,2025,0,Wednesday
TRX086395,USR0696,2025-06-30,Entertainment,586199.0,853581.15,5690541,27,6,2025,1,Monday
TRX052983,USR0059,2025-10-14,Entertainment,249428.0,922903.8,6152692,42,10,2025,1,Tuesday
TRX043374,USR0567,2025-01-03,Food & Beverage,119556.0,1014291.9,6761946,1,1,2025,0,Friday
TRX029082,USR0993,2025-11-08,Food & Beverage,83253.0,746245.2,4974968,45,11,2025,0,Saturday
TRX123300,USR0620,2025-02-16,Hobby,562706.0,547492.0499999999,3649947,7,2,2025,1,Sunday
TRX101496,USR0481,2025-01-20,Entertainment,351463.0,414633.45,2764223,4,1,2025,1,Monday
TRX083492,USR0284,2025-07-22,Transport,258309.0,672794.4,4485296,30,7,2025,0,Tuesday
TRX010814,USR0838,2025-07-03,Food & Beverage,148255.0,914655.9,6097706,27,7,2025,0,Thursday
TRX041886,USR0833,2025-08-20,Subscriptions,214622.0,546442.95,3642953,34,8,2025,0,Wednesday
TRX125965,USR0821,2025-07-03,Entertainment,123853.0,626376.45,4175843,27,7,2025,1,Thursday
TRX122222,USR0981,2025-01-08,Food & Beverage,18437.0,652179.75,4347865,2,1,2025,0,Wednesday
TRX129068,USR0597,2025-07-24,Transport,112152.0,870518.5499999999,5803457,30,7,2025,0,Thursday
TRX114727,USR0017,2025-12-29,Food & Beverage,118922.0,1090199.85,7267999,1,12,2025,0,Monday
TRX090964,USR0661,2025-09-28,Shopping,392624.0,956441.1,6376274,39,9,2025,1,Sunday
TRX031008,USR0201,2025-11-09,Food & Beverage,148893.0,629685.0,4197900,45,11,2025,0,Sunday
TRX068927,USR0504,2025-12-24,Food & Beverage,49630.0,901657.35,6011049,52,12,2025,0,Wednesday
TRX020407,USR0592,2025-12-30,Entertainment,174055.0,738084.6,4920564,1,12,2025,1,Tuesday
TRX128232,USR0762,2025-12-21,Food & Beverage,145041.0,1186312.95,7908753,51,12,2025,0,Sunday
TRX142180,USR0314,2025-04-02,Shopping,112135.0,927831.0,6185540,14,4,2025,1,Wednesday
TRX045810,USR0982,2025-04-16,Subscriptions,263219.0,512922.6,3419484,16,4,2025,0,Wednesday
TRX130837,USR0453,2025-06-27,Transport,41756.0,490687.95,3271253,26,6,2025,0,Friday
TRX073175,USR0279,2025-08-31,Transport,275917.0,431833.8,2878892,35,8,2025,0,Sunday
TRX094685,USR0241,2025-03-16,Shopping,636128.0,832914.9,5552766,11,3,2025,1,Sunday
TRX054974,USR0416,2025-08-23,Transport,185661.0,716415.9,4776106,34,8,2025,0,Saturday
TRX059254,USR0242,2025-04-07,Shopping,382363.0,456101.55,3040677,15,4,2025,1,Monday
TRX102217,USR0042,2025-12-11,Shopping,394840.0,657232.2,4381548,50,12,2025,1,Thursday
TRX070022,USR0203,2025-07-14,Shopping,336393.0,1008155.7,6721038,29,7,2025,1,Monday
TRX111001,USR0196,2025-01-25,Transport,224951.0,775403.25,5169355,4,1,2025,0,Saturday
TRX005896,USR0901,2025-05-26,Subscriptions,22069.0,1180666.8,7871112,22,5,2025,0,Monday
TRX109756,USR0346,2025-07-12,Entertainment,395248.0,1055603.7,7037358,28,7,2025,1,Saturday
TRX140696,USR0461,2025-04-11,Bills,104106.0,1147343.4,7648956,15,4,2025,0,Friday
TRX006440,USR0472,2025-01-02,Shopping,272317.0,877837.7999999999,5852252,1,1,2025,1,Thursday
TRX143709,USR0601,2025-11-10,Shopping,239813.0,1167553.35,7783689,46,11,2025,1,Monday
TRX026317,USR0902,2025-05-04,Bills,268017.0,989709.6,6598064,18,5,2025,0,Sunday
TRX027852,USR0672,2025-12-24,Transport,125593.0,869593.65,5797291,52,12,2025,0,Wednesday
TRX045808,USR0002,2025-01-05,Transport,39945.0,1061735.7,7078238,1,1,2025,0,Sunday
TRX037582,USR0363,2025-07-22,Hobby,380102.0,857645.25,5717635,30,7,2025,1,Tuesday
TRX016511,USR0882,2025-07-26,Transport,185661.0,876063.0,5840420,30,7,2025,0,Saturday
TRX135262,USR0637,2025-12-12,Entertainment,603428.0,437251.2,2915008,50,12,2025,1,Friday
TRX148560,USR0730,2025-02-18,Entertainment,402695.0,628270.7999999999,4188472,8,2,2025,1,Tuesday
TRX087150,USR0921,2025-02-16,Entertainment,672894.0,395784.45,2638563,7,2,2025,1,Sunday
TRX141460,USR0824,2025-05-26,Hobby,595048.0,633241.5,4221610,22,5,2025,1,Monday
TRX133051,USR0139,2025-10-04,Bills,46463.0,615239.4,4101596,40,10,2025,0,Saturday
TRX021960,USR0649,2025-07-21,Transport,74623.0,1102678.2,7351188,30,7,2025,0,Monday
TRX135005,USR0283,2025-12-11,Food & Beverage,144143.0,863190.0,5754600,50,12,2025,0,Thursday
TRX133765,USR0695,2025-02-06,Entertainment,290008.0,603615.2999999999,4024102,6,2,2025,1,Thursday
TRX111468,USR0796,2025-03-30,Shopping,471919.0,420327.9,2802186,13,3,2025,1,Sunday
TRX034136,USR0595,2025-09-12,Food & Beverage,32357.0,403268.4,2688456,37,9,2025,0,Friday
TRX094594,USR0931,2025-08-09,Subscriptions,203674.0,903383.1,6022554,32,8,2025,0,Saturday
TRX029671,USR0234,2025-02-16,Food & Beverage,27655.0,708178.7999999999,4721192,7,2,2025,0,Sunday
TRX009744,USR0555,2025-11-04,Food & Beverage,25255.0,746330.85,4975539,45,11,2025,0,Tuesday
TRX015395,USR0103,2025-09-16,Food & Beverage,61896.0,743062.7999999999,4953752,38,9,2025,0,Tuesday
TRX054562,USR0553,2025-10-04,Food & Beverage,117830.0,1035344.1,6902294,40,10,2025,0,Saturday
