transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income
TRX091529,USR0852,2025-08-18,Subscriptions,163139.0,435409.8,2902732
TRX148120,  USR0961 ,2025-04-17,Entertainment,380134.0,822202.7999999999,5481352
TRX070311,USR0048,2025-02-11,Food & Beverage,37537.0,573522.45,3823483
TRX114086,USR0632,2025-08-12,Hobby,653070.0,431724.75,2878165
TRX045090,USR0849,2025-12-20,Food & Beverage,12065700.0,1174480.2,7829868
TRX072295,USR0910,2025-04-29,Transport,49257.0,465079.5,3100530
TRX123216,USR0810,2025-11-20,,,869264.5499999999,5795097
TRX134979,USR0779,2025-02-24,Bills,223509.0,1141054.65,7607031
TRX051334,USR0131,2025-07-28,Entertainment,396769.0,535897.0499999999,3572647
TRX023523,USR0489,2025-07-15,Food & Beverage,105280.0,1127849.0999999999,7518994
TRX126729,USR0989,2025-04-20,Hobby,387247.0,909294.45,6061963
TRX067007,USR0270,2025-06-22,Food & Beverage,144662.0,587401.7999999999,3916012
TRX011724,USR0696,2025-05-12,Food & Beverage,-140552.0,853581.15,5690541
TRX056558,  USR0427 ,2025-11-16,Food & Beverage,101712.0,739131.0,4927540
TRX022467,USR0889,2025-03-11,Food & Beverage,26563.0,1105883.0999999999,7372554
TRX098024,USR0030,2025-08-10,Food & Beverage,144478.0,541558.35,3610389
TRX137283,USR0144,2025-04-14,Subscriptions,235476.0,1166932.2,7779548
TRX077972,USR0690,2025-12-07,Entertainment,163642.0,695218.95,4634793
TRX149250,USR0179,2025-08-18,Entertainment,70048.0,670680.9,4471206
TRX047493,USR0437,2025-03-05,Bills,,1010256.2999999999,6735042
TRX116008,USR0015,2025-06-05,Food & Beverage,109576.0,749412.15,4996081
TRX037240,USR0448,2025-09-19,Bills,181039.0,1048922.4,6992816
TRX020269,USR0692,2025-06-23,Hobby,,946990.5,6313270
TRX067809,USR0132,2025-09-20,Food & Beverage,49751.0,619666.0499999999,4131107
TRX088472,USR0521,2025-06-22,,606494.0,897019.5,5980130
TRX125177,USR0761,2025-11-05,Food & Beverage,117409.0,458505.14999999997,3056701
TRX038800,USR0262,2025-05-09,Food & Beverage,53597.0,503102.39999999997,3354016
TRX066634,USR0473,2025-06-22,Transport,233552.0,934925.85,6232839
TRX057883,USR0564,2025-06-20,Shopping,597034.0,991332.0,6608880
TRX081154,USR0085,2025-08-06,Entertainment,184607.0,447252.0,2981680
TRX109161,USR0223,2025-03-25,Shopping,174205.0,953961.6,6359744
TRX044806,USR0418,2025-12-04,Food & Beverage,100762.0,1024053.1499999999,6827021
TRX108118,USR0104,2025-04-26,Transport,322565.0,579619.95,3864133
TRX133180,USR0619,2025-10-01,Entertainment,374639.0,604190.5499999999,4027937
TRX020108,USR0494,2025-05-14,Shopping,88024.0,773916.0,5159440
TRX004173,USR0203,2025-10-21,Entertainment,,1008155.7,6721038
TRX145638,USR0992,2025-03-08,Shopping,495430.0,1046701.6499999999,6978011
TRX022697,USR0606,2025-03-21,SHOPPING,409077.0,845721.75,5638145
TRX010672,USR0830,2025-02-12,Food & Beverage,90620.0,744392.4,4962616
TRX125996,USR0369,2025-04-27,Subscriptions,147747.0,889196.25,5927975
TRX094816,USR0625,2025-10-03,Food & Beverage,102415.0,776839.7999999999,5178932
TRX033456,USR0553,2025-08-09,Shopping,564367.0,1035344.1,6902294
TRX138611,USR0901,2025-01-18,Food & Beverage,108571.0,1180666.8,7871112
TRX102305,USR0382,2025-04-25,SHOPPING,686975.0,843610.65,5624071
TRX019770,USR0799,2025-11-20,Entertainment,77409.0,949269.6,6328464
TRX099326,USR0025,2025-09-02,Entertainment,446514.0,894666.2999999999,5964442
TRX051288,USR0833,2025-12-23,Food & Beverage,145048.0,546442.95,3642953
TRX108287,USR0894,2025-01-04,Transport,140890.0,441309.14999999997,2942061
TRX110236,USR0058,2025-03-10,Food & Beverage,103248.0,1183111.2,7887408
TRX089889,USR0599,2025-04-22,Food & Beverage,146784.0,1038421.2,6922808
TRX141792,USR0263,2025-04-14,Food & Beverage,38078.0,1177112.55,7847417
TRX112020,USR0330,2025-07-08,Food & Beverage,74329.0,927189.2999999999,6181262
TRX075930,USR0794,2025-03-21,Entertainment,576832.0,1146894.75,7645965
TRX071281,USR0534,2025-02-14,Food & Beverage,79205.0,449981.39999999997,2999876
TRX058596,USR0822,2025-03-13,Food & Beverage,54994.0,380205.14999999997,2534701
TRX031351,USR0365,2025-10-25,Entertainment,104706.0,659916.45,4399443
TRX075220,USR0914,2025-06-10,Food & Beverage,89080.0,761646.0,5077640
TRX068252,USR0663,2025-02-12,Food & Beverage,99683.0,624268.95,4161793
TRX124317,USR0437,2025-07-05,Shopping,172944.0,1010256.2999999999,6735042
TRX017273,USR0825,2025-10-24,Food & Beverage,115807.0,702106.7999999999,4680712
TRX136483,USR0762,2025-12-22,Transport,259896.0,1186312.95,7908753
TRX066865,USR0709,2025-10-09,Shopping,316010.0,890007.2999999999,5933382
TRX007950,USR0952,2025-12-25,Entertainment,113560.0,1038238.5,6921590
TRX091941,USR0850,2025-01-24,Hobby,196763.0,1000015.35,6666769
TRX085932,USR0235,2025-05-10,Transport,68825.0,475260.89999999997,3168406
TRX073161,USR0309,2025-05-23,Transport,,698362.2,4655748
TRX140558,USR0950,2025-10-06,Food & Beverage,68997.0,939468.2999999999,6263122
TRX006784,USR0849,2025-01-04,Shopping,619264.0,1174480.2,7829868
TRX115137,USR0960,2025-06-27,Entertainment,529220.0,513606.6,3424044
TRX147940,USR0868,2025-02-21,Shopping,740983.0,1112600.8499999999,7417339
TRX079552,USR0323,2025-10-20,Transport,232077.0,1167388.65,7782591
TRX036063,USR0402,2025-10-25,Bills,332092.0,1033503.0,6890020
TRX137142,USR0163,2025-10-09,Shopping,227765.0,589432.65,3929551
TRX079472,USR0363,2025-08-28,Entertainment,484445.0,857645.25,5717635
TRX141330,USR0752,2025-01-27,Hobby,713795.0,822937.35,5486249
TRX034869,USR0957,2025-09-04,Bills,296703.0,983333.25,6555555
TRX060931,USR0909,2025-07-26,Entertainment,484123.0,728381.1,4855874
TRX142149,USR0508,2025-06-19,Shopping,698609.0,717124.0499999999,4780827
TRX085532,USR0170,2025-09-04,Food & Beverage,,610115.7,4067438
TRX072459,USR0838,2025-04-21,Transport,285860.0,914655.9,6097706
TRX092780,USR0954,2025-06-20,Transport,57536.0,848620.95,5657473
TRX039294,USR0161,2025-08-27,Transport,279453.0,843803.1,5625354
TRX119423,USR0989,2025-07-14,Entertainment,569959.0,909294.45,6061963
TRX020910,USR0986,2025-09-26,Entertainment,308969.0,426728.25,2844855
TRX025117,USR0283,2025-11-05,Entertainment,570432.0,863190.0,5754600
TRX089234,USR0034,2025-07-11,Bills,119145.0,391922.39999999997,2612816
TRX095253,USR0725,2025-03-09,Shopping,481779.0,956891.25,6379275
TRX074618,USR0051,2025-01-09,Hobby,646213.0,724877.5499999999,4832517
TRX120135,USR0360,2025-01-02,Food & Beverage,70132.0,558528.0,3723520
TRX005851,USR0167,2025-08-08,Transport,205994.0,718143.45,4787623
TRX054841,USR0582,2025-06-18,Transport,250583.0,711886.35,4745909
TRX086986,USR0174,2025-07-27,Bills,101928.0,497269.64999999997,3315131
TRX056160,USR0804,2025-02-16,,123231.0,1149413.4,7662756
TRX076878,USR0995,2025-07-30,Hobby,144778.0,741339.9,4942266
TRX133187,USR0794,2025-09-21,Transport,264670.0,1146894.75,7645965
TRX087062,USR0227,2025-04-05,Shopping,679559.0,453883.95,3025893
TRX004731,USR0009,2025-09-30,Transport,122789.0,701999.4,4679996
TRX057725,USR0036,2025-01-14,Food & Beverage,132853.0,395284.5,2635230
TRX078546,USR0350,2025-03-03,Entertainment,341405.0,945301.5,6302010
TRX033413,USR0419,2025-11-14,Entertainment,340387.0,873648.45,5824323
TRX114287,USR0111,2025-10-01,Transport,89883.0,1042169.1,6947794
TRX063472,USR1000,2025-04-03,Entertainment,350164.0,1161182.7,7741218
TRX133321,USR0130,2025-05-10,Shopping,550999.0,633952.65,4226351
TRX036677,USR0026,2025-02-04,Subs,262993.0,566209.7999999999,3774732
TRX026866,USR0589,2025-05-19,Transport,213131.0,580027.95,3866853
TRX119348,USR0989,2025-08-20,Food & Beverage,115341.0,909294.45,6061963
TRX043348,USR0265,2025-11-19,Hobby,121218.0,1122384.5999999999,7482564
TRX093459,USR0107,2025-09-24,Transport,321580.0,412631.25,2750875
TRX065271,USR0732,2025-05-06,Food & Beverage,87782.0,785289.6,5235264
TRX040567,USR0866,2025-01-27,Transport,225121.0,1002045.45,6680303
TRX069485,USR0830,2025-06-06,Food & Beverage,92599.0,744392.4,4962616
TRX069701,USR0722,2025-07-18,Shopping,699334.0,395108.25,2634055
TRX037903,USR0068,2025-01-09,Food & Beverage,68277.0,388828.95,2592193
TRX133190,USR0194,2025-06-04,Entertainment,-131951.0,703892.1,4692614
TRX126359,USR0381,2025-06-19,Entertainment,351026.0,534409.35,3562729
TRX000353,USR0940,2025-11-26,Bills,160842.0,791090.85,5273939
TRX088455,USR0652,2025-10-03,Entertainment,463011.0,815774.4,5438496
TRX065161,USR0289,2025-03-12,Entertainment,689050.0,1167743.7,7784958
TRX114242,USR0861,2025-06-11,Food & Beverage,22415.0,556531.35,3710209
TRX055063,USR0281,2025-01-20,Entertainment,283384.0,848136.0,5654240
TRX021685,USR0500,2025-10-22,Food & Beverage,98014.0,618802.65,4125351
TRX110714,USR0788,2025-02-14,Subscriptions,259127.0,1141397.8499999999,7609319
TRX004464,USR0626,2025-11-15,food & beverage ,121754.0,1110399.9,7402666
TRX074705,USR0012,2025-07-07,Entertainment,380719.0,393360.3,2622402
TRX104851,USR0141,2025-06-02,Shopping,466911.0,1143468.3,7623122
TRX086362,USR0175,2025-11-12,Entertainmnt,693317.0,385149.14999999997,2567661
TRX006935,USR0554,2025-03-19,Transport,334704.0,687788.85,4585259
TRX123267,USR0026,2025-12-08,Shopping,299607.0,566209.7999999999,3774732
TRX086110,USR0277,2025-11-07,Transport,255840.0,435462.14999999997,2903081
TRX139746,USR0373,2025-08-18,Transport,51100.0,631153.7999999999,4207692
TRX034556,USR0617,2025-03-23,Food & Beverage,92646.0,478763.55,3191757
TRX041638,USR0616,2025-08-16,Bills,328234.0,585042.45,3900283
TRX075237,USR0473,2025-09-28,Entertainment,68573.0,934925.85,6232839
TRX023421,USR0357,2025-01-19,Shopping,129763.0,1130990.55,7539937
TRX120581,USR0399,2025-10-03,Food & Beverage,107859.0,793864.0499999999,5292427
TRX090514,USR0691,2025-06-16,Hobby,657832.0,615386.25,4102575
TRX057385,USR0568,2025-12-19,Entertainment,390929.0,388513.95,2590093
TRX074012,USR0843,2025-03-13,Food & Beverage,109149.0,1132560.75,7550405
TRX018671,USR0601,2025-12-12,Shopping,680538.0,1167553.3499999999,7783689
TRX125715,USR0690,2025-12-27,Entertainment,83371.0,695218.95,4634793
TRX040506,USR0417,2025-06-01,Entertainment,180216.0,675348.6,4502324
TRX032185,USR0192,2025-02-17,Food & Beverage,75195.0,722857.35,4819049
TRX088091,USR0743,2025-12-11,Bills,204982.0,986572.6499999999,6577151
TRX045405,USR0419,2025-09-03,Entertainment,691480.0,873648.45,5824323
TRX072053,USR0956,2025-12-31,Food & Beverage,48062.0,1039055.3999999999,6927036
TRX140517,USR0755,2025-02-28,Hobby,382771.0,1182994.2,7886628
TRX099363,USR0025,2025-02-05,Food & Beverage,132881.0,894666.2999999999,5964442
TRX063183,USR0452,2025-10-10,,415675.0,524479.5,3496530
TRX038644,USR0433,2025-08-26,Transport,336625.0,451711.64999999997,3011411
TRX114944,USR0581,2025-08-16,Food & Beverage,108151.0,815791.95,5438613
TRX107738,USR0381,2025-05-02,Food & Beverage,149066.0,534409.35,3562729
TRX114306,USR0232,2025-03-14,Transport,60227.0,997333.0499999999,6648887
TRX078091,USR0534,2025-11-09,Shopping,191812.0,449981.39999999997,2999876
TRX092438,USR0421,2025-11-03,Transport,280458.0,449188.8,2994592
TRX136177,USR0495,2025-07-14,Transport,122404.0,614940.15,4099601
TRX039757,USR0124,2025-01-04,Entertainment,622362.0,754043.1,5026954
TRX070139,USR0417,2025-12-25,SHOPPING,618833.0,675348.6,4502324
TRX048596,USR0961,2025-12-31,Hobby,660386.0,822202.7999999999,5481352
TRX081785,USR0510,2025-01-26,Entertainment,217894.0,1102015.3499999999,7346769
TRX093077,USR0789,2025-06-13,Hobby,,1153991.7,7693278
TRX146403,USR0553,2025-12-19,Entertainment,354120.0,1035344.1,6902294
TRX085154,USR0954,2025-12-18,Food & Beverage,56507.0,848620.95,5657473
TRX096373,USR0488,2025-07-20,Shopping,373112.0,463254.75,3088365
TRX113715,USR0925,2025-04-04,Shopping,519504.0,983393.5499999999,6555957
TRX014015,USR0801,2025-10-05,Subscriptions,131988.0,560280.2999999999,3735202
TRX068427,USR0497,2025-03-15,Shopping,130316.0,1049251.95,6995013
TRX068849,USR0247,2025-04-16,Entertainment,,433192.8,2887952
TRX015436,USR0108,2025-12-19,Transport,284319.0,1073653.95,7157693
TRX057972,USR0101,2025-11-07,Transport,298695.0,1121253.9,7475026
TRX100131,USR0321,2025-09-09,Shopping,341351.0,875401.0499999999,5836007
TRX119420,USR0296,2025-10-19,Food & Beverage,134573.0,822812.7,5485418
TRX117355,USR0448,2025-01-02,Hobby,577454.0,1048922.4,6992816
TRX080111,USR0002,,Shopping,543684.0,1061735.7,7078238
TRX013246,USR0615,2025-05-23,Entertainment,490383.0,429521.39999999997,2863476
TRX144958,USR0358,2025-03-15,Food & Beverage,135442.0,851698.95,5677993
TRX063075,USR0203,2025-10-02,food & beverage ,26923.0,1008155.7,6721038
TRX009594,USR0734,2025-07-23,,17790.0,1042312.2,6948748
TRX011359,USR0171,2025-10-02,Entertainment,642744.0,512633.85,3417559
TRX089995,USR0375,2025-06-04,Transport,246560.0,711705.2999999999,4744702
TRX067298,USR0919,2025-12-19,Entertainment,575186.0,985247.3999999999,6568316
TRX035688,USR0110,2025-05-06,Food & Beverage,53861.0,481153.35,3207689
TRX055770,USR0975,2025-07-21,Hobby,481441.0,540276.6,3601844
TRX075883,USR0013,2025-07-27,Food & Beverage,59410.0,549988.2,3666588
TRX064336,USR0285,2025-08-04,Entertainment,162769.0,703533.2999999999,4690222
TRX123847,USR0371,2025-10-20,Food & Beverage,94451.0,849016.5,5660110
TRX041626,USR0257,2025-01-20,Bills,349077.0,1146286.95,7641913
TRX056823,USR0355,2025-06-10,Bills,336883.0,729244.7999999999,4861632
TRX041676,USR0450,2025-05-04,Transport,300970.0,1191668.8499999999,7944459
TRX005077,USR0951,2025-11-10,Bills,111252.0,732956.7,4886378
TRX125867,USR0893,2025-01-10,Bills,96588.0,1096624.95,7310833
TRX019026,USR0819,2025-08-14,Food & Beverage,146273.0,1123203.45,7488023
TRX129259,USR0108,2025-04-12,Entertainment,116169.0,1073653.95,7157693
TRX035197,USR0778,2025-08-30,Entertainment,438771.0,511616.25,3410775
TRX040856,USR0170,2025-01-24,Shopping,348993.0,610115.7,4067438
TRX081597,USR0627,2025-01-20,Food & Beverage,51736.0,506404.64999999997,3376031
TRX111433,USR0248,2025-07-25,Shopping,131111.0,706405.95,4709373
TRX007711,USR0856,2025-02-11,Transport,193199.0,544898.7,3632658
TRX107311,USR0496,2025-06-23,Entertainment,512047.0,966546.75,6443645
TRX051866,USR0980,2025-10-26,Bills,154884.0,1103563.2,7357088
TRX065360,USR0883,2025-03-10,Transport,257980.0,382331.1,2548874
TRX044839,USR0374,2025-12-06,Transport,152705.0,687023.1,4580154
TRX056120,USR0930,2025-06-11,Transport,64914.0,681449.85,4542999
TRX035789,USR0504,2025-03-01,Food & Beverage,32089.0,901657.35,6011049
TRX051176,USR0362,2025-01-28,Entertainment,145843.0,1184649.3,7897662
TRX097431,USR0768,2025-01-27,Shopping,687089.0,492799.8,3285332
TRX097942,USR0648,2025-11-04,Bills,101336.0,559042.7999999999,3726952
TRX086452,USR0767,2025-01-30,Food & Beverage,143359.0,565569.6,3770464
TRX088635,USR0658,,Transport,105651.0,853637.1,5690914
TRX120075,USR0898,2025-08-24,Food & Beverage,118978.0,448345.8,2988972
TRX120708,USR0343,2025-05-15,Food & Beverage,35911.0,605790.15,4038601
TRX122974,USR0969,2025-10-12,Entertainment,87250.0,933441.9,6222946
TRX080618,USR0883,2025-12-18,Entertainment,424926.0,382331.1,2548874
TRX054872,USR0882,2025-12-25,Bills,94522.0,876063.0,5840420
TRX143811,USR0349,2025-06-23,SHOPPING,570587.0,1165189.95,7767933
TRX081802,USR0332,2025-04-16,Food & Beverage,85503.0,766363.35,5109089
TRX086711,USR0333,2025-11-19,Shopping,130294.0,751312.35,5008749
TRX013681,USR0133,2025-05-07,Transport,33621.0,529268.25,3528455
TRX028482,USR0299,2025-10-24,Food & Beverage,59979.0,432989.1,2886594
TRX029145,USR0356,2025-05-05,Transport,147462.0,587159.5499999999,3914397
TRX068479,USR0312,2025-05-20,Food & Beverage,59071.0,963792.2999999999,6425282
TRX034494,USR0478,2025-09-01,Hobby,661892.0,1024178.7,6827858
TRX118486,USR0220,2025-02-18,Food & Beverage,64318.0,549173.5499999999,3661157
TRX048528,USR0621,2025-07-27,Food & Beverage,68281.0,875688.0,5837920
TRX135482,USR0534,2025-08-20,Shopping,74105.0,449981.39999999997,2999876
TRX007404,USR0342,2025-08-01,Subscriptions,153749.0,968501.85,6456679
TRX136799,USR0858,2025-07-04,SHOPPING,577623.0,1023393.8999999999,6822626
TRX030309,USR0791,2025-12-19,Transport,346481.0,577884.6,3852564
TRX145024,USR0834,2025-12-16,Subscriptions,57945.0,969202.7999999999,6461352
TRX149989,USR0049,2025-06-27,Subscriptions,292634.0,633348.0,4222320
TRX027820,USR0829,2025-05-23,Entertainment,643436.0,424095.6,2827304
TRX025214,USR0089,2025-03-08,Bills,105745.0,1128075.0,7520500
TRX063726,USR0765,2025-05-03,Bills,118191.0,1159632.5999999999,7730884
TRX139622,USR0009,2025-02-11,Transport,92530.0,701999.4,4679996
TRX047635,USR0672,2025-05-17,Hobby,671987.0,869593.65,5797291
TRX041560,USR0229,2025-07-19,Bills,337631.0,1153343.55,7688957
TRX135169,  USR0543 ,2025-06-10,Food & Beverage,83463.0,1025885.25,6839235
TRX008931,USR0011,2025-04-16,Food & Beverage,64015.0,871672.35,5811149
TRX031369,USR0146,2025-05-23,Transport,80733.0,898068.6,5987124
TRX030388,USR0789,2025-07-25,Shopping,641303.0,1153991.7,7693278
TRX009582,USR0959,2025-02-01,Transport,295277.0,781593.9,5210626
TRX038290,USR0714,2025-04-10,Entertainment,312377.0,384922.5,2566150
TRX080299,USR0697,2025-12-06,Food & Beverage,80894.0,474627.0,3164180
TRX142048,USR0541,2025-10-24,Entertainment,391946.0,678987.0,4526580
TRX139107,USR0339,2025-01-18,Entertainment,736960.0,880430.7,5869538
TRX096194,USR0744,2025-05-15,,,1085244.45,7234963
TRX031954,USR0910,2025-02-15,Shopping,106148.0,465079.5,3100530
TRX120982,USR0250,2025-11-30,Shopping,320106.0,529517.5499999999,3530117
TRX053012,USR0531,2025-02-28,Entertainment,176706.0,466311.89999999997,3108746
TRX038679,USR0331,2025-05-07,Food & Beverage,67611.0,1069961.7,7133078
TRX097746,USR0650,2025-07-18,Shopping,735142.0,783279.6,5221864
TRX029338,USR0714,2025-04-12,Subscriptions,-75856.0,384922.5,2566150
TRX038063,USR0562,2025-03-02,Entertainment,198289.0,1140156.45,7601043
TRX110780,USR0110,2025-12-23,Entertainment,304400.0,481153.35,3207689
TRX073206,USR0591,2025-02-27,Food & Beverage,119883.0,610027.0499999999,4066847
TRX139364,USR0003,2025-05-25,Hobby,224036.0,980666.3999999999,6537776
TRX139040,USR0610,2025-05-10,food & beverage ,120158.0,460831.8,3072212
TRX040355,USR0374,2025-01-30,Transport,-249845.0,687023.1,4580154
TRX037634,USR0896,2025-02-19,Entertainment,538577.0,939251.25,6261675
TRX118864,USR0210,2025-12-30,Food & Beverage,35802.0,378491.25,2523275
TRX111836,USR0631,2025-08-13,Shopping,109948.0,1038356.25,6922375
TRX114603,USR0324,2025-12-18,Bills,65924.0,1054468.2,7029788
TRX002595,USR0687,2025-09-05,Entertainment,248382.0,825947.4,5506316
TRX134877,USR0308,2025-05-21,Transport,207714.0,597543.6,3983624
TRX061721,USR0048,2025-11-13,Entertainment,543783.0,573522.45,3823483
TRX041704,USR0214,2025-05-16,Bills,199740.0,460910.25,3072735
TRX022608,USR0956,2025-10-29,Hobby,554554.0,1039055.3999999999,6927036
TRX071140,USR0821,2025-07-07,Transport,75742.0,626376.45,4175843
TRX124121,USR0421,2025-05-25,Food & Beverage,119385.0,449188.8,2994592
TRX070552,USR0094,2025-08-11,Food & Beverage,64948.0,895104.9,5967366
TRX107251,USR0708,2025-11-08,Food & Beverage,105851.0,500700.44999999995,3338003
TRX115125,USR0290,2025-09-13,Subscriptions,145061.0,1095317.4,7302116
TRX051507,USR0059,2025-02-21,Entertainment,730847.0,922903.7999999999,6152692
TRX049958,USR0133,2025-09-05,Entertainment,418942.0,529268.25,3528455
TRX047974,USR0526,2025-02-19,Entertainment,531036.0,779241.9,5194946
TRX089528,USR0783,2025-02-17,Entertainment,64120.0,1031048.3999999999,6873656
TRX093550,USR0645,2025-03-02,Shopping,496735.0,1109262.5999999999,7395084
TRX143448,USR0812,2025-10-29,Entertainment,392719.0,676343.1,4508954
TRX014157,USR0774,2025-08-01,Entertainment,242499.0,1092893.4,7285956
TRX139684,USR0327,2025-07-30,Hobby,615647.0,1176878.0999999999,7845854
TRX079781,USR0324,2025-10-13,Entertainment,699540.0,1054468.2,7029788
TRX013867,USR0163,2025-03-16,Entertainment,184499.0,589432.65,3929551
TRX057647,USR0798,2025-10-30,Bills,340370.0,1198419.5999999999,7989464
TRX070079,USR0266,2025-07-02,Food & Beverage,113484.0,532573.95,3550493
TRX077638,USR0103,2025-12-29,Shopping,64661900.0,743062.7999999999,4953752
TRX016565,USR0133,2025-09-16,Food & Beverage,123249.0,529268.25,3528455
TRX046077,USR0466,2025-04-01,Food & Beverage,146649.0,460567.64999999997,3070451
TRX095317,USR0330,2025-05-21,Food & Beverage,144603.0,927189.2999999999,6181262
TRX081611,USR0846,2025-05-02,Transport,184989.0,998683.95,6657893
TRX013303,USR0110,2025-08-24,Shopping,671147.0,481153.35,3207689
TRX002164,USR0212,2025-01-08,Food & Beverage,110220.0,744010.7999999999,4960072
TRX104892,  USR0806 ,2025-08-17,Food & Beverage,58677.0,602181.2999999999,4014542
TRX000104,USR0537,2025-01-25,Entertainment,132412.0,490310.1,3268734
TRX108446,USR0567,2025-06-25,Shopping,356081.0,1014291.8999999999,6761946
TRX047139,USR0101,2025-03-18,Entertainment,543858.0,1121253.9,7475026
TRX076291,USR0062,2025-06-03,Entertainment,412516.0,829763.4,5531756
TRX006175,USR0498,2025-08-05,Transport,71538.0,982766.1,6551774
TRX027323,USR0231,2025-10-02,Food & Beverage,29846.0,1133529.15,7556861
TRX011771,USR0312,2025-04-28,Transport,339049.0,963792.2999999999,6425282
TRX039680,USR0637,2025-03-11,Food & Beverage,33846.0,437251.2,2915008
TRX017304,USR0822,2025-09-11,Shopping,300278.0,380205.14999999997,2534701
TRX092607,USR0175,2025-09-22,Food & Beverage,99097.0,385149.14999999997,2567661
TRX088110,USR0114,2025-06-26,Hobby,743713.0,754526.85,5030179
TRX091406,USR0704,2025-05-25,Transport,128958.0,959403.2999999999,6396022
TRX095327,USR0323,2025-03-13,Shopping,405213.0,1167388.65,7782591
TRX007876,USR0249,2025-05-19,Hobby,673564.0,997155.45,6647703
TRX018175,USR0946,2025-03-30,Transport,119951.0,1148380.8,7655872
TRX141414,USR0789,2025-06-04,Entertainment,357775.0,1153991.7,7693278
TRX126368,USR0681,2025-06-19,Transport,234367.0,444610.64999999997,2964071
TRX006332,  USR0824 ,2025-04-19,Transport,191882.0,633241.5,4221610
TRX145246,USR0071,2025-02-06,Food & Beverage,43598.0,553033.0499999999,3686887
TRX148990,USR0756,2025-09-02,Entertainment,502877.0,694482.75,4629885
TRX131504,USR0589,2025-05-25,Shopping,542447.0,580027.95,3866853
TRX121114,USR0952,2025-02-09,Food & Beverage,46406.0,1038238.5,6921590
TRX051253,USR0692,2025-12-07,Shopping,663510.0,946990.5,6313270
TRX010992,USR0731,2025-12-15,Bills,40015.0,949264.95,6328433
TRX111309,USR0591,2025-01-10,Food & Beverage,25278.0,610027.0499999999,4066847
TRX048722,USR0707,2025-07-14,Entertainment,68061.0,835333.95,5568893
TRX078689,USR0552,2025-03-23,Food & Beverage,63722.0,665681.7,4437878
TRX010322,USR0899,2025-09-02,Hobby,417714.0,543599.1,3623994
TRX087445,USR0597,2025-12-14,Food & Beverage,,870518.5499999999,5803457
TRX083989,USR0045,2025-10-31,Transport,221225.0,1044772.5,6965150
TRX118917,USR0369,2025-02-08,Food & Beverage,131540.0,889196.25,5927975
TRX105863,USR0996,2025-11-09,Shopping,53859.0,1040651.5499999999,6937677
TRX124651,USR0884,2025-03-30,Transport,185274.0,618385.7999999999,4122572
TRX132003,USR0147,2025-10-22,Food & Beverage,56614.0,1161221.4,7741476
TRX090809,USR0587,2025-12-17,Food & Beverage,49228.0,905182.5,6034550
TRX112901,USR0460,2025-02-27,Food & Beverage,125655.0,1061618.4,7077456
TRX116669,USR0136,2025-07-25,Shopping,362579.0,1193663.8499999999,7957759
TRX045047,USR0925,2025-08-27,Entertainment,471932.0,983393.5499999999,6555957
TRX100243,USR0204,2025-10-11,Entertainment,716937.0,513581.25,3423875
TRX044965,USR0950,2025-11-05,Food & Beverage,104775.0,939468.2999999999,6263122
TRX148977,USR0178,2025-07-05,Shopping,385949.0,571125.9,3807506
TRX083161,USR0621,2025-03-10,Entertainment,486953.0,875688.0,5837920
TRX105557,USR0805,2025-04-26,Food & Beverage,73758.0,936569.5499999999,6243797
TRX015900,USR0435,2025-01-28,Entertainment,66513.0,842575.7999999999,5617172
TRX015433,USR0454,2025-10-29,Entertainment,705428.0,765243.45,5101623
TRX014544,USR0773,2025-03-25,Subs,155161.0,853309.35,5688729
TRX106290,USR0275,2025-02-01,Transport,335397.0,1111357.05,7409047
TRX033634,USR0747,2025-02-07,Entertainment,637880.0,1190420.8499999999,7936139
TRX087425,USR0188,2025-11-05,Transport,28207.0,557325.2999999999,3715502
TRX082152,USR0102,2025-10-16,Entertainment,111736.0,761042.85,5073619
TRX087209,USR0638,2025-01-12,Shopping,-695227.0,619798.95,4131993
TRX098463,USR0909,2025-08-25,Transport,174154.0,728381.1,4855874
TRX128867,USR0456,2025-09-27,Shopping,504677.0,991349.5499999999,6608997
TRX113300,USR0265,2025-04-14,Food & Beverage,81366.0,1122384.5999999999,7482564
TRX030838,USR0717,2025-03-13,Food & Beverage,92568.0,757125.0,5047500
TRX041157,USR0244,2025-10-01,Food & Beverage,113386.0,550718.85,3671459
TRX016921,USR0228,2025-02-18,Food & Beverage,31794.0,713304.45,4755363
TRX071167,USR0821,2025-11-06,Shopping,567284.0,626376.45,4175843
TRX124851,USR0122,2025-06-29,Hobby,439537.0,778691.4,5191276
TRX137275,USR0522,2025-06-17,Food & Beverage,66841.0,852857.1,5685714
TRX117175,USR0121,2025-08-02,Shopping,127581.0,652409.4,4349396
TRX032906,USR0879,2025-01-19,Shopping,728872.0,610368.45,4069123
TRX129646,USR0118,2025-02-03,Bills,343098.0,653245.65,4354971
TRX128691,USR0420,2025-09-06,Shopping,650594.0,967712.3999999999,6451416
TRX087860,USR0970,2025-10-14,Subscriptions,185207.0,597930.75,3986205
TRX018507,USR0023,2025-08-26,Entertainmnt,674139.0,1075846.65,7172311
TRX042185,USR0031,2025-09-09,Food & Beverage,50852.0,379156.8,2527712
TRX038677,USR0358,2025-07-24,Food & Beverage,78187.0,851698.95,5677993
